#W_0n	Temperature centrale	Temperature moyenne
23.83	1.2615e+07	6.60851e+06
23.84	1.2615e+07	6.6086e+06
23.85	1.2615e+07	6.60848e+06
23.86	1.2615e+07	6.60879e+06
23.87	1.2615e+07	6.60882e+06
23.88	1.2615e+07	6.60879e+06
23.89	1.2615e+07	6.60901e+06
23.9	1.2615e+07	6.60916e+06
23.91	1.2615e+07	6.60921e+06
23.92	1.2615e+07	6.60932e+06
23.93	1.2615e+07	6.60915e+06
23.94	1.2615e+07	6.60934e+06
23.95	1.2615e+07	6.60933e+06
23.96	1.2615e+07	6.60966e+06
23.97	1.2615e+07	6.60948e+06
23.98	1.2615e+07	6.60973e+06
23.99	1.2615e+07	6.60985e+06
24	1.2615e+07	6.60959e+06
24.01	1.2615e+07	6.61014e+06
24.02	1.2615e+07	6.61012e+06
24.03	1.2615e+07	6.61028e+06
24.04	1.2615e+07	6.61036e+06
24.05	1.2615e+07	6.6099e+06
24.06	1.2615e+07	6.61053e+06
24.07	1.2615e+07	6.61063e+06
24.08	1.2615e+07	6.61063e+06
24.09	1.2615e+07	6.61054e+06
24.1	1.2615e+07	6.61041e+06
24.11	1.2615e+07	6.61083e+06
24.12	1.2615e+07	6.61064e+06
24.13	1.2615e+07	6.61058e+06
24.14	1.2615e+07	6.61061e+06
24.15	1.2615e+07	6.61107e+06
24.16	1.2615e+07	6.61119e+06
24.17	1.2615e+07	6.61136e+06
24.18	1.2615e+07	6.61132e+06
24.19	1.2615e+07	6.61145e+06
24.2	1.2615e+07	6.61122e+06
24.21	1.2615e+07	6.61141e+06
24.22	1.2615e+07	6.61162e+06
24.23	1.2615e+07	6.61173e+06
24.24	1.2615e+07	6.61157e+06
24.25	1.2615e+07	6.61193e+06
24.26	1.2615e+07	6.61199e+06
24.27	1.2615e+07	6.61155e+06
24.28	1.2615e+07	6.61173e+06
24.29	1.2615e+07	6.61183e+06
24.3	1.2615e+07	6.61183e+06
24.31	1.2615e+07	6.61203e+06
24.32	1.2615e+07	6.61212e+06
24.33	1.2615e+07	6.61205e+06
24.34	1.2615e+07	6.61228e+06
24.35	1.2615e+07	6.61195e+06
24.36	1.2615e+07	6.61261e+06
24.37	1.2615e+07	6.612e+06
24.38	1.2615e+07	6.61248e+06
24.39	1.2615e+07	6.61277e+06
24.4	1.2615e+07	6.61262e+06
24.41	1.2615e+07	6.61289e+06
24.42	1.2615e+07	6.6128e+06
24.43	1.2615e+07	6.61265e+06
24.44	1.2615e+07	6.61299e+06
24.45	1.2615e+07	6.61304e+06
24.46	1.2615e+07	6.61248e+06
24.47	1.2615e+07	6.61307e+06
24.48	1.2615e+07	6.61249e+06
24.49	1.2615e+07	6.61324e+06
24.5	1.2615e+07	6.61263e+06
24.51	1.2615e+07	6.61339e+06
24.52	1.2615e+07	6.61299e+06
24.53	1.2615e+07	6.61334e+06
24.54	1.2615e+07	6.61353e+06
24.55	1.2615e+07	6.61341e+06
24.56	1.2615e+07	6.61292e+06
24.57	1.2615e+07	6.61364e+06
24.58	1.2615e+07	6.61323e+06
24.59	1.2615e+07	6.61358e+06
24.6	1.2615e+07	6.61316e+06
24.61	1.2615e+07	6.61382e+06
24.62	1.2615e+07	6.61385e+06
24.63	1.2615e+07	6.61367e+06
24.64	1.2615e+07	6.61361e+06
24.65	1.2615e+07	6.61378e+06
24.66	1.2615e+07	6.614e+06
24.67	1.2615e+07	6.61348e+06
24.68	1.2615e+07	6.61361e+06
24.69	1.2615e+07	6.61389e+06
24.7	1.2615e+07	6.61392e+06
24.71	1.2615e+07	6.61417e+06
24.72	1.2615e+07	6.6142e+06
24.73	1.2615e+07	6.61414e+06
24.74	1.2615e+07	6.61395e+06
24.75	1.2615e+07	6.61394e+06
24.76	1.2615e+07	6.61417e+06
24.77	1.2615e+07	6.61382e+06
24.78	1.2615e+07	6.61408e+06
24.79	1.2615e+07	6.61353e+06
24.8	1.2615e+07	6.61432e+06
24.81	1.2615e+07	6.6144e+06
24.82	1.2615e+07	6.61442e+06
24.83	1.2615e+07	6.61434e+06
24.84	1.2615e+07	6.61409e+06
24.85	1.2615e+07	6.61455e+06
24.86	1.2615e+07	6.61456e+06
24.87	1.2615e+07	6.61443e+06
24.88	1.2615e+07	6.61403e+06
24.89	1.2615e+07	6.61463e+06
24.9	1.2615e+07	6.61375e+06
24.91	1.2615e+07	6.61425e+06
24.92	1.2615e+07	6.61445e+06
24.93	1.2615e+07	6.61465e+06
24.94	1.2615e+07	6.61473e+06
24.95	1.2615e+07	6.61475e+06
24.96	1.2615e+07	6.61423e+06
24.97	1.2615e+07	6.61439e+06
24.98	1.2615e+07	6.61477e+06
24.99	1.2615e+07	6.61474e+06
25	1.2615e+07	6.61448e+06
25.01	1.2615e+07	6.61461e+06
25.02	1.2615e+07	6.61411e+06
25.03	1.2615e+07	6.61481e+06
25.04	1.2615e+07	6.61482e+06
25.05	1.2615e+07	6.61488e+06
25.06	1.2615e+07	6.61465e+06
25.07	1.2615e+07	6.61487e+06
25.08	1.2615e+07	6.61455e+06
25.09	1.2615e+07	6.6145e+06
25.1	1.2615e+07	6.61492e+06
25.11	1.2615e+07	6.61478e+06
25.12	1.2615e+07	6.6144e+06
25.13	1.2615e+07	6.61461e+06
25.14	1.2615e+07	6.61485e+06
25.15	1.2615e+07	6.61493e+06
25.16	1.2615e+07	6.61495e+06
25.17	1.2615e+07	6.61485e+06
25.18	1.2615e+07	6.61487e+06
25.19	1.2615e+07	6.61486e+06
25.2	1.2615e+07	6.61467e+06
25.21	1.2615e+07	6.61495e+06
25.22	1.2615e+07	6.61475e+06
25.23	1.2615e+07	6.61491e+06
25.24	1.2615e+07	6.61481e+06
25.25	1.2615e+07	6.61494e+06
25.26	1.2615e+07	6.61477e+06
25.27	1.2615e+07	6.61461e+06
25.28	1.2615e+07	6.61477e+06
25.29	1.2615e+07	6.61479e+06
25.3	1.2615e+07	6.61397e+06
25.31	1.2615e+07	6.61434e+06
25.32	1.2615e+07	6.61455e+06
25.33	1.2615e+07	6.6145e+06
25.34	1.2615e+07	6.61469e+06
25.35	1.2615e+07	6.61456e+06
25.36	1.2615e+07	6.61485e+06
25.37	1.2615e+07	6.61462e+06
25.38	1.2615e+07	6.61487e+06
25.39	1.2615e+07	6.61456e+06
25.4	1.2615e+07	6.61485e+06
25.41	1.2615e+07	6.61473e+06
25.42	1.2615e+07	6.61448e+06
25.43	1.2615e+07	6.61414e+06
25.44	1.2615e+07	6.61479e+06
25.45	1.2615e+07	6.61431e+06
25.46	1.2615e+07	6.61461e+06
25.47	1.2615e+07	6.61453e+06
25.48	1.2615e+07	6.61467e+06
25.49	1.2615e+07	6.61474e+06
25.5	1.2615e+07	6.61408e+06
25.51	1.2615e+07	6.61412e+06
25.52	1.2615e+07	6.6142e+06
25.53	1.2615e+07	6.6137e+06
25.54	1.2615e+07	6.61425e+06
25.55	1.2615e+07	6.61415e+06
25.56	1.2615e+07	6.61381e+06
25.57	1.2615e+07	6.61397e+06
25.58	1.2615e+07	6.61388e+06
25.59	1.2615e+07	6.61397e+06
25.6	1.2615e+07	6.61363e+06
25.61	1.2615e+07	6.61449e+06
25.62	1.2615e+07	6.6143e+06
25.63	1.2615e+07	6.61442e+06
25.64	1.2615e+07	6.61435e+06
25.65	1.2615e+07	6.61401e+06
25.66	1.2615e+07	6.61437e+06
25.67	nan	nan
25.68	1.2615e+07	6.61437e+06
25.69	1.2615e+07	6.61409e+06
25.7	1.2615e+07	6.61412e+06
25.71	1.2615e+07	6.61339e+06
25.72	1.2615e+07	6.61419e+06
25.73	nan	nan
25.74	1.2615e+07	6.61378e+06
25.75	1.2615e+07	6.61383e+06
25.76	1.2615e+07	6.61409e+06
25.77	1.2615e+07	6.61377e+06
25.78	1.2615e+07	1.2615e+07
25.79	1.2615e+07	6.61394e+06
25.8	1.2615e+07	1.2615e+07
25.81	1.2615e+07	6.6137e+06
25.82	1.2615e+07	6.61389e+06
25.83	1.2615e+07	6.61364e+06
25.84	1.2615e+07	6.61358e+06
25.85	1.2615e+07	6.61389e+06
25.86	1.2615e+07	6.61378e+06
25.87	1.2615e+07	1.2615e+07
25.88	1.2615e+07	1.2615e+07
25.89	1.2615e+07	6.61347e+06
25.9	1.2615e+07	6.61351e+06
25.91	1.2615e+07	6.61368e+06
25.92	1.2615e+07	1.2615e+07
25.93	1.2615e+07	1.2615e+07
25.94	1.2615e+07	1.2615e+07
25.95	1.2615e+07	1.2615e+07
25.96	1.2615e+07	6.61356e+06
25.97	1.2615e+07	6.61328e+06
25.98	1.2615e+07	6.61349e+06
25.99	1.2615e+07	1.2615e+07
26	1.2615e+07	6.61341e+06
26.01	1.2615e+07	6.61315e+06
26.02	1.2615e+07	1.2615e+07
26.03	1.2615e+07	1.2615e+07
26.04	1.2615e+07	6.61316e+06
26.05	1.2615e+07	1.2615e+07
26.06	1.2615e+07	6.6132e+06
26.07	1.2615e+07	1.2615e+07
26.08	1.2615e+07	1.2615e+07
26.09	1.2615e+07	1.2615e+07
26.1	1.2615e+07	6.61298e+06
26.11	1.2615e+07	6.61297e+06
26.12	1.2615e+07	6.61293e+06
26.13	1.2615e+07	1.2615e+07
26.14	1.2615e+07	6.61273e+06
26.15	1.2615e+07	1.2615e+07
26.16	1.2615e+07	6.61277e+06
26.17	1.2615e+07	1.2615e+07
26.18	1.2615e+07	6.61265e+06
26.19	1.2615e+07	6.61265e+06
26.2	1.2615e+07	1.2615e+07
26.21	1.2615e+07	1.2615e+07
26.22	1.2615e+07	1.2615e+07
26.23	1.2615e+07	6.6125e+06
26.24	1.2615e+07	1.2615e+07
26.25	1.2615e+07	1.2615e+07
26.26	1.2615e+07	1.2615e+07
26.27	1.2615e+07	1.2615e+07
26.28	1.2615e+07	6.61216e+06
26.29	1.2615e+07	6.61226e+06
26.3	1.2615e+07	1.2615e+07
26.31	1.2615e+07	6.61214e+06
26.32	1.2615e+07	1.2615e+07
26.33	1.2615e+07	6.61197e+06
26.34	1.2615e+07	6.612e+06
26.35	1.2615e+07	1.2615e+07
26.36	1.2615e+07	6.61182e+06
26.37	1.2615e+07	1.2615e+07
26.38	-nan	-nan
26.39	-nan	-nan
26.4	-nan	-nan
26.41	-nan	-nan
26.42	-nan	-nan
26.43	-nan	-nan
26.44	-nan	-nan
26.45	-nan	-nan
26.46	-nan	-nan
26.47	-nan	-nan
26.48	-nan	-nan
26.49	-nan	-nan
26.5	-nan	-nan
26.51	-nan	-nan
26.52	-nan	-nan
26.53	-nan	-nan
26.54	-nan	-nan
26.55	-nan	-nan
26.56	-nan	-nan
26.57	-nan	-nan
26.58	-nan	-nan
26.59	-nan	-nan
26.6	-nan	-nan
26.61	-nan	-nan
26.62	-nan	-nan
26.63	-nan	-nan
26.64	-nan	-nan
26.65	-nan	-nan
26.66	-nan	-nan
26.67	-nan	-nan
26.68	-nan	-nan
26.69	-nan	-nan
26.7	-nan	-nan
26.71	-nan	-nan
26.72	-nan	-nan
26.73	-nan	-nan
26.74	-nan	-nan
26.75	-nan	-nan
26.76	-nan	-nan
26.77	-nan	-nan
26.78	-nan	-nan
26.79	-nan	-nan
26.8	-nan	-nan
26.81	-nan	-nan
26.82	-nan	-nan
26.83	-nan	-nan
26.84	-nan	-nan
26.85	-nan	-nan
26.86	-nan	-nan
26.87	-nan	-nan
26.88	-nan	-nan
26.89	-nan	-nan
26.9	-nan	-nan
26.91	-nan	-nan
26.92	-nan	-nan
26.93	-nan	-nan
26.94	-nan	-nan
26.95	-nan	-nan
26.96	-nan	-nan
26.97	-nan	-nan
26.98	-nan	-nan
26.99	-nan	-nan
27	-nan	-nan
27.01	-nan	-nan
27.02	-nan	-nan
27.03	-nan	-nan
27.04	-nan	-nan
27.05	-nan	-nan
27.06	-nan	-nan
27.07	-nan	-nan
27.08	-nan	-nan
27.09	-nan	-nan
27.1	-nan	-nan
27.11	-nan	-nan
27.12	-nan	-nan
27.13	-nan	-nan
27.14	-nan	-nan
27.15	-nan	-nan
27.16	-nan	-nan
27.17	-nan	-nan
27.18	-nan	-nan
27.19	-nan	-nan
27.2	-nan	-nan
27.21	-nan	-nan
27.22	-nan	-nan
27.23	-nan	-nan
27.24	-nan	-nan
27.25	-nan	-nan
27.26	-nan	-nan
27.27	-nan	-nan
27.28	-nan	-nan
27.29	-nan	-nan
27.3	-nan	-nan
27.31	-nan	-nan
27.32	-nan	-nan
27.33	-nan	-nan
27.34	-nan	-nan
27.35	-nan	-nan
27.36	-nan	-nan
27.37	-nan	-nan
27.38	-nan	-nan
27.39	-nan	-nan
27.4	-nan	-nan
27.41	-nan	-nan
27.42	-nan	-nan
27.43	-nan	-nan
27.44	-nan	-nan
27.45	-nan	-nan
27.46	-nan	-nan
27.47	-nan	-nan
27.48	-nan	-nan
27.49	-nan	-nan
27.5	-nan	-nan
27.51	-nan	-nan
27.52	-nan	-nan
27.53	-nan	-nan
27.54	-nan	-nan
27.55	-nan	-nan
27.56	-nan	-nan
27.57	-nan	-nan
27.58	-nan	-nan
27.59	-nan	-nan
27.6	-nan	-nan
27.61	-nan	-nan
27.62	-nan	-nan
27.63	-nan	-nan
27.64	-nan	-nan
27.65	-nan	-nan
27.66	-nan	-nan
27.67	-nan	-nan
27.68	-nan	-nan
27.69	-nan	-nan
27.7	-nan	-nan
27.71	-nan	-nan
27.72	-nan	-nan
27.73	-nan	-nan
27.74	-nan	-nan
27.75	-nan	-nan
27.76	-nan	-nan
27.77	-nan	-nan
27.78	-nan	-nan
27.79	-nan	-nan
27.8	-nan	-nan
27.81	-nan	-nan
27.82	-nan	-nan
27.83	-nan	-nan
27.84	-nan	-nan
27.85	-nan	-nan
27.86	-nan	-nan
27.87	-nan	-nan
27.88	-nan	-nan
27.89	-nan	-nan
27.9	-nan	-nan
27.91	-nan	-nan
27.92	-nan	-nan
27.93	-nan	-nan
27.94	-nan	-nan
27.95	-nan	-nan
27.96	-nan	-nan
27.97	-nan	-nan
27.98	-nan	-nan
27.99	-nan	-nan
28	-nan	-nan
28.01	-nan	-nan
28.02	-nan	-nan
28.03	-nan	-nan
28.04	-nan	-nan
28.05	-nan	-nan
28.06	-nan	-nan
28.07	-nan	-nan
28.08	-nan	-nan
28.09	-nan	-nan
28.1	-nan	-nan
28.11	-nan	-nan
28.12	-nan	-nan
28.13	-nan	-nan
28.14	-nan	-nan
28.15	-nan	-nan
28.16	-nan	-nan
28.17	-nan	-nan
28.18	-nan	-nan
28.19	-nan	-nan
28.2	-nan	-nan
28.21	-nan	-nan
28.22	-nan	-nan
28.23	-nan	-nan
28.24	-nan	-nan
28.25	-nan	-nan
28.26	-nan	-nan
28.27	-nan	-nan
28.28	-nan	-nan
28.29	-nan	-nan
28.3	-nan	-nan
28.31	-nan	-nan
28.32	-nan	-nan
28.33	-nan	-nan
28.34	-nan	-nan
28.35	-nan	-nan
28.36	-nan	-nan
28.37	-nan	-nan
28.38	-nan	-nan
28.39	-nan	-nan
28.4	-nan	-nan
28.41	-nan	-nan
28.42	-nan	-nan
28.43	-nan	-nan
28.44	-nan	-nan
28.45	-nan	-nan
28.46	-nan	-nan
28.47	-nan	-nan
28.48	-nan	-nan
28.49	-nan	-nan
28.5	-nan	-nan
28.51	-nan	-nan
28.52	-nan	-nan
28.53	-nan	-nan
28.54	-nan	-nan
28.55	-nan	-nan
28.56	-nan	-nan
28.57	-nan	-nan
28.58	-nan	-nan
28.59	-nan	-nan
28.6	-nan	-nan
28.61	-nan	-nan
28.62	-nan	-nan
28.63	-nan	-nan
28.64	-nan	-nan
28.65	-nan	-nan
28.66	-nan	-nan
28.67	-nan	-nan
28.68	-nan	-nan
28.69	-nan	-nan
28.7	-nan	-nan
28.71	-nan	-nan
28.72	-nan	-nan
28.73	-nan	-nan
28.74	-nan	-nan
28.75	-nan	-nan
28.76	-nan	-nan
28.77	-nan	-nan
28.78	-nan	-nan
28.79	-nan	-nan
28.8	-nan	-nan
28.81	-nan	-nan
28.82	-nan	-nan
28.83	-nan	-nan
28.84	-nan	-nan
28.85	-nan	-nan
28.86	-nan	-nan
28.87	-nan	-nan
28.88	-nan	-nan
28.89	-nan	-nan
28.9	-nan	-nan
28.91	-nan	-nan
28.92	-nan	-nan
28.93	-nan	-nan
28.94	-nan	-nan
28.95	-nan	-nan
28.96	-nan	-nan
28.97	-nan	-nan
28.98	-nan	-nan
28.99	-nan	-nan
29	-nan	-nan
29.01	-nan	-nan
29.02	-nan	-nan
29.03	-nan	-nan
29.04	-nan	-nan
29.05	-nan	-nan
29.06	-nan	-nan
29.07	-nan	-nan
29.08	-nan	-nan
29.09	-nan	-nan
29.1	-nan	-nan
29.11	-nan	-nan
29.12	-nan	-nan
29.13	-nan	-nan
29.14	-nan	-nan
29.15	-nan	-nan
29.16	-nan	-nan
29.17	-nan	-nan
29.18	-nan	-nan
29.19	-nan	-nan
29.2	-nan	-nan
29.21	-nan	-nan
29.22	-nan	-nan
29.23	-nan	-nan
29.24	-nan	-nan
29.25	-nan	-nan
29.26	-nan	-nan
29.27	-nan	-nan
29.28	-nan	-nan
29.29	-nan	-nan
29.3	-nan	-nan
29.31	-nan	-nan
29.32	-nan	-nan
29.33	-nan	-nan
29.34	-nan	-nan
29.35	-nan	-nan
29.36	-nan	-nan
29.37	-nan	-nan
29.38	-nan	-nan
29.39	-nan	-nan
29.4	-nan	-nan
29.41	-nan	-nan
29.42	-nan	-nan
29.43	-nan	-nan
29.44	-nan	-nan
29.45	-nan	-nan
29.46	-nan	-nan
29.47	-nan	-nan
29.48	-nan	-nan
29.49	-nan	-nan
29.5	-nan	-nan
29.51	-nan	-nan
29.52	-nan	-nan
29.53	-nan	-nan
29.54	-nan	-nan
29.55	-nan	-nan
29.56	-nan	-nan
29.57	-nan	-nan
29.58	-nan	-nan
29.59	-nan	-nan
29.6	-nan	-nan
29.61	-nan	-nan
29.62	-nan	-nan
29.63	-nan	-nan
29.64	-nan	-nan
29.65	-nan	-nan
29.66	-nan	-nan
29.67	-nan	-nan
29.68	-nan	-nan
29.69	-nan	-nan
29.7	-nan	-nan
29.71	-nan	-nan
29.72	-nan	-nan
29.73	-nan	-nan
29.74	-nan	-nan
29.75	-nan	-nan
29.76	-nan	-nan
29.77	-nan	-nan
29.78	-nan	-nan
29.79	-nan	-nan
29.8	-nan	-nan
29.81	-nan	-nan
29.82	-nan	-nan
29.83	-nan	-nan
29.84	-nan	-nan
29.85	-nan	-nan
29.86	-nan	-nan
29.87	-nan	-nan
29.88	-nan	-nan
29.89	-nan	-nan
29.9	-nan	-nan
29.91	-nan	-nan
29.92	-nan	-nan
29.93	-nan	-nan
29.94	-nan	-nan
29.95	-nan	-nan
29.96	-nan	-nan
29.97	-nan	-nan
29.98	-nan	-nan
29.99	-nan	-nan
30	-nan	-nan
30.01	-nan	-nan
30.02	-nan	-nan
30.03	-nan	-nan
30.04	-nan	-nan
30.05	-nan	-nan
30.06	-nan	-nan
30.07	-nan	-nan
30.08	-nan	-nan
30.09	-nan	-nan
30.1	-nan	-nan
30.11	-nan	-nan
30.12	-nan	-nan
30.13	-nan	-nan
30.14	-nan	-nan
30.15	-nan	-nan
30.16	-nan	-nan
30.17	-nan	-nan
30.18	-nan	-nan
30.19	-nan	-nan
30.2	-nan	-nan
30.21	-nan	-nan
30.22	-nan	-nan
30.23	-nan	-nan
30.24	-nan	-nan
30.25	-nan	-nan
30.26	-nan	-nan
30.27	-nan	-nan
30.28	-nan	-nan
30.29	-nan	-nan
30.3	-nan	-nan
30.31	-nan	-nan
30.32	-nan	-nan
30.33	-nan	-nan
30.34	-nan	-nan
30.35	-nan	-nan
30.36	-nan	-nan
30.37	-nan	-nan
30.38	-nan	-nan
30.39	-nan	-nan
30.4	-nan	-nan
30.41	-nan	-nan
30.42	-nan	-nan
30.43	-nan	-nan
30.44	-nan	-nan
30.45	-nan	-nan
30.46	-nan	-nan
30.47	-nan	-nan
30.48	-nan	-nan
30.49	-nan	-nan
30.5	-nan	-nan
30.51	-nan	-nan
30.52	-nan	-nan
30.53	-nan	-nan
30.54	-nan	-nan
30.55	-nan	-nan
30.56	-nan	-nan
30.57	-nan	-nan
30.58	-nan	-nan
30.59	-nan	-nan
30.6	-nan	-nan
30.61	-nan	-nan
30.62	-nan	-nan
30.63	-nan	-nan
30.64	-nan	-nan
30.65	-nan	-nan
30.66	-nan	-nan
30.67	-nan	-nan
30.68	-nan	-nan
30.69	-nan	-nan
30.7	-nan	-nan
30.71	-nan	-nan
30.72	-nan	-nan
30.73	-nan	-nan
30.74	-nan	-nan
30.75	-nan	-nan
30.76	-nan	-nan
30.77	-nan	-nan
30.78	-nan	-nan
30.79	-nan	-nan
30.8	-nan	-nan
30.81	-nan	-nan
30.82	-nan	-nan
30.83	-nan	-nan
30.84	-nan	-nan
30.85	-nan	-nan
30.86	-nan	-nan
30.87	-nan	-nan
30.88	-nan	-nan
30.89	-nan	-nan
30.9	-nan	-nan
30.91	-nan	-nan
30.92	-nan	-nan
30.93	-nan	-nan
30.94	-nan	-nan
30.95	-nan	-nan
30.96	-nan	-nan
30.97	-nan	-nan
30.98	-nan	-nan
30.99	-nan	-nan
31	-nan	-nan
31.01	-nan	-nan
31.02	-nan	-nan
31.03	-nan	-nan
31.04	-nan	-nan
31.05	-nan	-nan
31.06	-nan	-nan
31.07	-nan	-nan
31.08	-nan	-nan
31.09	-nan	-nan
31.1	-nan	-nan
31.11	-nan	-nan
31.12	-nan	-nan
31.13	-nan	-nan
31.14	-nan	-nan
31.15	-nan	-nan
31.16	-nan	-nan
31.17	-nan	-nan
31.18	-nan	-nan
31.19	-nan	-nan
31.2	-nan	-nan
31.21	-nan	-nan
31.22	-nan	-nan
31.23	-nan	-nan
31.24	-nan	-nan
31.25	-nan	-nan
31.26	-nan	-nan
31.27	-nan	-nan
31.28	-nan	-nan
31.29	-nan	-nan
31.3	-nan	-nan
31.31	-nan	-nan
31.32	-nan	-nan
31.33	-nan	-nan
31.34	-nan	-nan
31.35	-nan	-nan
31.36	-nan	-nan
31.37	-nan	-nan
31.38	-nan	-nan
31.39	-nan	-nan
31.4	-nan	-nan
31.41	-nan	-nan
31.42	-nan	-nan
31.43	-nan	-nan
31.44	-nan	-nan
31.45	-nan	-nan
31.46	-nan	-nan
31.47	-nan	-nan
31.48	-nan	-nan
31.49	-nan	-nan
31.5	-nan	-nan
31.51	-nan	-nan
31.52	-nan	-nan
31.53	-nan	-nan
31.54	-nan	-nan
31.55	-nan	-nan
31.56	-nan	-nan
31.57	-nan	-nan
31.58	-nan	-nan
31.59	-nan	-nan
31.6	-nan	-nan
31.61	-nan	-nan
31.62	-nan	-nan
31.63	-nan	-nan
31.64	-nan	-nan
31.65	-nan	-nan
31.66	-nan	-nan
31.67	-nan	-nan
31.68	-nan	-nan
31.69	-nan	-nan
31.7	-nan	-nan
31.71	-nan	-nan
31.72	-nan	-nan
31.73	-nan	-nan
31.74	-nan	-nan
31.75	-nan	-nan
31.76	-nan	-nan
31.77	-nan	-nan
31.78	-nan	-nan
31.79	-nan	-nan
31.8	-nan	-nan
31.81	-nan	-nan
31.82	-nan	-nan
31.83	-nan	-nan
31.84	-nan	-nan
31.85	-nan	-nan
31.86	-nan	-nan
31.87	-nan	-nan
31.88	-nan	-nan
31.89	-nan	-nan
31.9	-nan	-nan
31.91	-nan	-nan
31.92	-nan	-nan
31.93	-nan	-nan
31.94	-nan	-nan
31.95	-nan	-nan
31.96	-nan	-nan
31.97	-nan	-nan
31.98	-nan	-nan
31.99	-nan	-nan
32	-nan	-nan
32.01	-nan	-nan
32.02	-nan	-nan
32.03	-nan	-nan
32.04	-nan	-nan
32.05	-nan	-nan
32.06	-nan	-nan
32.07	-nan	-nan
32.08	-nan	-nan
32.09	-nan	-nan
32.1	-nan	-nan
32.11	-nan	-nan
32.12	-nan	-nan
32.13	-nan	-nan
32.14	-nan	-nan
32.15	-nan	-nan
32.16	-nan	-nan
32.17	-nan	-nan
32.18	-nan	-nan
32.19	-nan	-nan
32.2	-nan	-nan
32.21	-nan	-nan
32.22	-nan	-nan
32.23	-nan	-nan
32.24	-nan	-nan
32.25	-nan	-nan
32.26	-nan	-nan
32.27	-nan	-nan
32.28	-nan	-nan
32.29	-nan	-nan
32.3	-nan	-nan
32.31	-nan	-nan
32.32	-nan	-nan
32.33	-nan	-nan
32.34	-nan	-nan
32.35	-nan	-nan
32.36	-nan	-nan
32.37	-nan	-nan
32.38	-nan	-nan
32.39	-nan	-nan
32.4	-nan	-nan
32.41	-nan	-nan
32.42	-nan	-nan
32.43	-nan	-nan
32.44	-nan	-nan
32.45	-nan	-nan
32.46	-nan	-nan
32.47	-nan	-nan
32.48	-nan	-nan
32.49	-nan	-nan
32.5	-nan	-nan
32.51	-nan	-nan
32.52	-nan	-nan
32.53	-nan	-nan
32.54	-nan	-nan
32.55	-nan	-nan
32.56	-nan	-nan
32.57	-nan	-nan
32.58	-nan	-nan
32.59	-nan	-nan
32.6	-nan	-nan
32.61	-nan	-nan
32.62	-nan	-nan
32.63	-nan	-nan
32.64	-nan	-nan
32.65	-nan	-nan
32.66	-nan	-nan
32.67	-nan	-nan
32.68	-nan	-nan
32.69	-nan	-nan
32.7	-nan	-nan
32.71	-nan	-nan
32.72	-nan	-nan
32.73	-nan	-nan
32.74	-nan	-nan
32.75	-nan	-nan
32.76	-nan	-nan
32.77	-nan	-nan
32.78	-nan	-nan
32.79	-nan	-nan
32.8	-nan	-nan
32.81	-nan	-nan
32.82	-nan	-nan
32.83	-nan	-nan
32.84	-nan	-nan
32.85	-nan	-nan
32.86	-nan	-nan
32.87	-nan	-nan
32.88	-nan	-nan
32.89	-nan	-nan
32.9	-nan	-nan
32.91	-nan	-nan
32.92	-nan	-nan
32.93	-nan	-nan
32.94	-nan	-nan
32.95	-nan	-nan
32.96	-nan	-nan
32.97	-nan	-nan
32.98	-nan	-nan
32.99	-nan	-nan
33	-nan	-nan
33.01	-nan	-nan
33.02	-nan	-nan
33.03	-nan	-nan
33.04	-nan	-nan
33.05	-nan	-nan
33.06	-nan	-nan
33.07	-nan	-nan
33.08	-nan	-nan
33.09	-nan	-nan
33.1	-nan	-nan
33.11	-nan	-nan
33.12	-nan	-nan
33.13	-nan	-nan
33.14	-nan	-nan
33.15	-nan	-nan
33.16	-nan	-nan
33.17	-nan	-nan
33.18	-nan	-nan
33.19	-nan	-nan
33.2	-nan	-nan
33.21	-nan	-nan
33.22	-nan	-nan
33.23	-nan	-nan
33.24	-nan	-nan
33.25	-nan	-nan
33.26	-nan	-nan
33.27	-nan	-nan
33.28	-nan	-nan
33.29	-nan	-nan
33.3	-nan	-nan
33.31	-nan	-nan
33.32	-nan	-nan
33.33	-nan	-nan
33.34	-nan	-nan
33.35	-nan	-nan
33.36	-nan	-nan
33.37	-nan	-nan
33.38	-nan	-nan
33.39	-nan	-nan
33.4	-nan	-nan
33.41	-nan	-nan
33.42	-nan	-nan
33.43	-nan	-nan
33.44	-nan	-nan
33.45	-nan	-nan
33.46	-nan	-nan
33.47	-nan	-nan
33.48	-nan	-nan
33.49	-nan	-nan
33.5	-nan	-nan
33.51	-nan	-nan
33.52	-nan	-nan
33.53	-nan	-nan
33.54	-nan	-nan
33.55	-nan	-nan
33.56	-nan	-nan
33.57	-nan	-nan
33.58	-nan	-nan
33.59	-nan	-nan
33.6	-nan	-nan
33.61	-nan	-nan
33.62	-nan	-nan
33.63	-nan	-nan
33.64	-nan	-nan
33.65	-nan	-nan
33.66	-nan	-nan
33.67	-nan	-nan
33.68	-nan	-nan
33.69	-nan	-nan
33.7	-nan	-nan
33.71	-nan	-nan
33.72	-nan	-nan
33.73	-nan	-nan
33.74	-nan	-nan
33.75	-nan	-nan
33.76	-nan	-nan
33.77	-nan	-nan
33.78	-nan	-nan
33.79	-nan	-nan
33.8	-nan	-nan
